PM2.5,PM10,Date&Time
  18mg/m3,  21mg/m3,2020-02-06 08:39:03
  19mg/m3,  22mg/m3,2020-02-06 08:39:08
  18mg/m3,  22mg/m3,2020-02-06 08:39:13
  18mg/m3,  22mg/m3,2020-02-06 08:39:18
  16mg/m3,  21mg/m3,2020-02-06 08:39:23
  16mg/m3,  20mg/m3,2020-02-06 08:39:28
  15mg/m3,  19mg/m3,2020-02-06 08:39:33
  15mg/m3,  19mg/m3,2020-02-06 08:39:38
  15mg/m3,  19mg/m3,2020-02-06 08:39:43
  16mg/m3,  18mg/m3,2020-02-06 08:39:48
  16mg/m3,  19mg/m3,2020-02-06 08:39:53
  18mg/m3,  21mg/m3,2020-02-06 08:39:58
  21mg/m3,  25mg/m3,2020-02-06 08:40:03
  23mg/m3,  28mg/m3,2020-02-06 08:40:08
  24mg/m3,  27mg/m3,2020-02-06 08:40:13
  22mg/m3,  25mg/m3,2020-02-06 08:40:18
  21mg/m3,  22mg/m3,2020-02-06 08:40:23
  21mg/m3,  22mg/m3,2020-02-06 08:40:28
  18mg/m3,  19mg/m3,2020-02-06 08:40:33
  17mg/m3,  19mg/m3,2020-02-06 08:40:38
  18mg/m3,  19mg/m3,2020-02-06 08:40:43
  19mg/m3,  20mg/m3,2020-02-06 08:40:48
  19mg/m3,  20mg/m3,2020-02-06 08:40:53
  19mg/m3,  21mg/m3,2020-02-06 08:40:58
  19mg/m3,  21mg/m3,2020-02-06 08:41:03
  18mg/m3,  22mg/m3,2020-02-06 08:41:08
  17mg/m3,  21mg/m3,2020-02-06 08:41:13
  16mg/m3,  21mg/m3,2020-02-06 08:41:18
  18mg/m3,  26mg/m3,2020-02-06 08:41:23
  23mg/m3,  27mg/m3,2020-02-06 08:41:28
  24mg/m3,  29mg/m3,2020-02-06 08:41:33
  23mg/m3,  28mg/m3,2020-02-06 08:41:38
  21mg/m3,  24mg/m3,2020-02-06 08:41:43
  22mg/m3,  23mg/m3,2020-02-06 08:41:48
  20mg/m3,  21mg/m3,2020-02-06 08:41:53
  21mg/m3,  22mg/m3,2020-02-06 08:41:58
  19mg/m3,  21mg/m3,2020-02-06 08:42:03
  16mg/m3,  17mg/m3,2020-02-06 08:42:08
  16mg/m3,  17mg/m3,2020-02-06 08:42:13
  16mg/m3,  17mg/m3,2020-02-06 08:42:18
  14mg/m3,  16mg/m3,2020-02-06 08:42:23
  14mg/m3,  16mg/m3,2020-02-06 08:42:28
  16mg/m3,  17mg/m3,2020-02-06 08:42:33
  15mg/m3,  17mg/m3,2020-02-06 08:42:38
  18mg/m3,  20mg/m3,2020-02-06 08:42:43
  24mg/m3,  25mg/m3,2020-02-06 08:42:48
  23mg/m3,  27mg/m3,2020-02-06 08:42:53
  21mg/m3,  25mg/m3,2020-02-06 08:42:58
  19mg/m3,  24mg/m3,2020-02-06 08:43:03
  16mg/m3,  22mg/m3,2020-02-06 08:43:08
  17mg/m3,  19mg/m3,2020-02-06 08:43:13
  21mg/m3,  22mg/m3,2020-02-06 08:43:18
  18mg/m3,  19mg/m3,2020-02-06 08:43:23
  18mg/m3,  19mg/m3,2020-02-06 08:43:28
  17mg/m3,  19mg/m3,2020-02-06 08:43:33
  15mg/m3,  18mg/m3,2020-02-06 08:43:38
  16mg/m3,  18mg/m3,2020-02-06 08:43:43
  17mg/m3,  20mg/m3,2020-02-06 08:43:48
  17mg/m3,  21mg/m3,2020-02-06 08:43:53
  19mg/m3,  22mg/m3,2020-02-06 08:43:58
  19mg/m3,  20mg/m3,2020-02-06 08:44:03
  21mg/m3,  23mg/m3,2020-02-06 08:44:08
  19mg/m3,  20mg/m3,2020-02-06 08:44:13
  19mg/m3,  21mg/m3,2020-02-06 08:44:18
  21mg/m3,  25mg/m3,2020-02-06 08:44:23
  20mg/m3,  22mg/m3,2020-02-06 08:44:28
  21mg/m3,  23mg/m3,2020-02-06 08:44:33
  20mg/m3,  24mg/m3,2020-02-06 08:44:38
  19mg/m3,  22mg/m3,2020-02-06 08:44:43
  17mg/m3,  18mg/m3,2020-02-06 08:44:48
  17mg/m3,  18mg/m3,2020-02-06 08:44:53
  21mg/m3,  22mg/m3,2020-02-06 08:44:58
  19mg/m3,  21mg/m3,2020-02-06 08:45:03
  19mg/m3,  20mg/m3,2020-02-06 08:45:08
  27mg/m3,  34mg/m3,2020-02-06 08:45:13
  33mg/m3,  45mg/m3,2020-02-06 08:45:18
  29mg/m3,  37mg/m3,2020-02-06 08:45:23
  27mg/m3,  31mg/m3,2020-02-06 08:45:28
  22mg/m3,  23mg/m3,2020-02-06 08:45:33
  21mg/m3,  23mg/m3,2020-02-06 08:45:38
  21mg/m3,  23mg/m3,2020-02-06 08:45:43
  20mg/m3,  22mg/m3,2020-02-06 08:45:48
  20mg/m3,  25mg/m3,2020-02-06 08:45:53
  17mg/m3,  21mg/m3,2020-02-06 08:45:58
  19mg/m3,  21mg/m3,2020-02-06 08:46:03
  18mg/m3,  20mg/m3,2020-02-06 08:46:08
  17mg/m3,  20mg/m3,2020-02-06 08:46:13
  17mg/m3,  18mg/m3,2020-02-06 08:46:18
  18mg/m3,  19mg/m3,2020-02-06 08:46:23
  18mg/m3,  19mg/m3,2020-02-06 08:46:28
  17mg/m3,  18mg/m3,2020-02-06 08:46:33
  18mg/m3,  19mg/m3,2020-02-06 08:46:38
  18mg/m3,  20mg/m3,2020-02-06 08:46:43
  18mg/m3,  20mg/m3,2020-02-06 08:46:48
  20mg/m3,  22mg/m3,2020-02-06 08:46:53
  20mg/m3,  23mg/m3,2020-02-06 08:46:58
  19mg/m3,  21mg/m3,2020-02-06 08:47:03
  21mg/m3,  22mg/m3,2020-02-06 08:47:08
  20mg/m3,  21mg/m3,2020-02-06 08:47:13
  20mg/m3,  21mg/m3,2020-02-06 08:47:18
  19mg/m3,  20mg/m3,2020-02-06 08:47:23
  18mg/m3,  19mg/m3,2020-02-06 08:47:28
  17mg/m3,  18mg/m3,2020-02-06 08:47:33
  19mg/m3,  20mg/m3,2020-02-06 08:47:38
  19mg/m3,  23mg/m3,2020-02-06 08:47:43
  19mg/m3,  23mg/m3,2020-02-06 08:47:48
  19mg/m3,  23mg/m3,2020-02-06 08:47:53
  20mg/m3,  23mg/m3,2020-02-06 08:47:58
  19mg/m3,  23mg/m3,2020-02-06 08:48:03
  19mg/m3,  22mg/m3,2020-02-06 08:48:08
  18mg/m3,  20mg/m3,2020-02-06 08:48:13
  18mg/m3,  19mg/m3,2020-02-06 08:48:18
  17mg/m3,  18mg/m3,2020-02-06 08:48:23
  16mg/m3,  17mg/m3,2020-02-06 08:48:28
  16mg/m3,  17mg/m3,2020-02-06 08:48:33
  18mg/m3,  19mg/m3,2020-02-06 08:48:38
  19mg/m3,  21mg/m3,2020-02-06 08:48:43
  22mg/m3,  24mg/m3,2020-02-06 08:48:48
  24mg/m3,  28mg/m3,2020-02-06 08:48:53
  25mg/m3,  30mg/m3,2020-02-06 08:48:58
  25mg/m3,  30mg/m3,2020-02-06 08:49:03
  23mg/m3,  26mg/m3,2020-02-06 08:49:08
  20mg/m3,  24mg/m3,2020-02-06 08:49:13
  18mg/m3,  21mg/m3,2020-02-06 08:49:18
  18mg/m3,  21mg/m3,2020-02-06 08:49:23
  17mg/m3,  20mg/m3,2020-02-06 08:49:28
  22mg/m3,  24mg/m3,2020-02-06 08:49:33
  23mg/m3,  25mg/m3,2020-02-06 08:49:38
  21mg/m3,  24mg/m3,2020-02-06 08:49:43
  20mg/m3,  23mg/m3,2020-02-06 08:49:48
  18mg/m3,  20mg/m3,2020-02-06 08:49:53
  16mg/m3,  17mg/m3,2020-02-06 08:49:58
  14mg/m3,  15mg/m3,2020-02-06 08:50:03
  13mg/m3,  14mg/m3,2020-02-06 08:50:08
  11mg/m3,  13mg/m3,2020-02-06 08:50:13
  12mg/m3,  15mg/m3,2020-02-06 08:50:18
  13mg/m3,  16mg/m3,2020-02-06 08:50:23
  14mg/m3,  17mg/m3,2020-02-06 08:50:28
  14mg/m3,  17mg/m3,2020-02-06 08:50:33
  19mg/m3,  20mg/m3,2020-02-06 08:50:38
  23mg/m3,  24mg/m3,2020-02-06 08:50:43
  21mg/m3,  22mg/m3,2020-02-06 08:50:48
  17mg/m3,  18mg/m3,2020-02-06 08:50:53
  17mg/m3,  19mg/m3,2020-02-06 08:50:58
  17mg/m3,  19mg/m3,2020-02-06 08:51:03
  18mg/m3,  22mg/m3,2020-02-06 08:51:08
  18mg/m3,  22mg/m3,2020-02-06 08:51:13
  16mg/m3,  19mg/m3,2020-02-06 08:51:18
  17mg/m3,  18mg/m3,2020-02-06 08:51:23
  16mg/m3,  18mg/m3,2020-02-06 08:51:28
  17mg/m3,  18mg/m3,2020-02-06 08:51:33
  17mg/m3,  18mg/m3,2020-02-06 08:51:38
  17mg/m3,  18mg/m3,2020-02-06 08:51:43
  20mg/m3,  21mg/m3,2020-02-06 08:51:48
  19mg/m3,  20mg/m3,2020-02-06 08:51:53
  18mg/m3,  19mg/m3,2020-02-06 08:51:58
  19mg/m3,  20mg/m3,2020-02-06 08:52:03
  20mg/m3,  21mg/m3,2020-02-06 08:52:08
  20mg/m3,  22mg/m3,2020-02-06 08:52:13
  21mg/m3,  23mg/m3,2020-02-06 08:52:18
  22mg/m3,  25mg/m3,2020-02-06 08:52:23
  21mg/m3,  24mg/m3,2020-02-06 08:52:28
  21mg/m3,  25mg/m3,2020-02-06 08:52:33
  21mg/m3,  24mg/m3,2020-02-06 08:52:38
  22mg/m3,  25mg/m3,2020-02-06 08:52:43
  23mg/m3,  25mg/m3,2020-02-06 08:52:48
  27mg/m3,  29mg/m3,2020-02-06 08:52:53
  26mg/m3,  30mg/m3,2020-02-06 08:52:58
  24mg/m3,  28mg/m3,2020-02-06 08:53:03
  22mg/m3,  23mg/m3,2020-02-06 08:53:08
  21mg/m3,  22mg/m3,2020-02-06 08:53:13
  19mg/m3,  21mg/m3,2020-02-06 08:53:18
  15mg/m3,  18mg/m3,2020-02-06 08:53:23
  18mg/m3,  21mg/m3,2020-02-06 08:53:28
  19mg/m3,  21mg/m3,2020-02-06 08:53:33
  20mg/m3,  22mg/m3,2020-02-06 08:53:38
  21mg/m3,  24mg/m3,2020-02-06 08:53:43
  21mg/m3,  24mg/m3,2020-02-06 08:53:48
  22mg/m3,  24mg/m3,2020-02-06 08:53:53
  20mg/m3,  21mg/m3,2020-02-06 08:53:58
  18mg/m3,  19mg/m3,2020-02-06 08:54:03
  16mg/m3,  17mg/m3,2020-02-06 08:54:08
  17mg/m3,  18mg/m3,2020-02-06 08:54:13
  16mg/m3,  17mg/m3,2020-02-06 08:54:18
  17mg/m3,  18mg/m3,2020-02-06 08:54:23
  17mg/m3,  18mg/m3,2020-02-06 08:54:28
  17mg/m3,  18mg/m3,2020-02-06 08:54:33
  17mg/m3,  20mg/m3,2020-02-06 08:54:38
  17mg/m3,  19mg/m3,2020-02-06 08:54:43
  18mg/m3,  20mg/m3,2020-02-06 08:54:48
  17mg/m3,  18mg/m3,2020-02-06 08:54:53
  17mg/m3,  19mg/m3,2020-02-06 08:54:58
  20mg/m3,  21mg/m3,2020-02-06 08:55:03
  21mg/m3,  22mg/m3,2020-02-06 08:55:08
  21mg/m3,  23mg/m3,2020-02-06 08:55:13
  22mg/m3,  25mg/m3,2020-02-06 08:55:18
  21mg/m3,  24mg/m3,2020-02-06 08:55:23
  18mg/m3,  21mg/m3,2020-02-06 08:55:28
  19mg/m3,  22mg/m3,2020-02-06 08:55:33
  18mg/m3,  19mg/m3,2020-02-06 08:55:38
  18mg/m3,  20mg/m3,2020-02-06 08:55:43
  17mg/m3,  20mg/m3,2020-02-06 08:55:48
  17mg/m3,  19mg/m3,2020-02-06 08:55:53
  16mg/m3,  18mg/m3,2020-02-06 08:55:58
  17mg/m3,  18mg/m3,2020-02-06 08:56:03
  16mg/m3,  18mg/m3,2020-02-06 08:56:08
  17mg/m3,  19mg/m3,2020-02-06 08:56:13
  17mg/m3,  20mg/m3,2020-02-06 08:56:18
  17mg/m3,  19mg/m3,2020-02-06 08:56:23
  17mg/m3,  21mg/m3,2020-02-06 08:56:28
  16mg/m3,  19mg/m3,2020-02-06 08:56:33
  18mg/m3,  20mg/m3,2020-02-06 08:56:38
  18mg/m3,  20mg/m3,2020-02-06 08:56:43
  19mg/m3,  24mg/m3,2020-02-06 08:56:48
  21mg/m3,  25mg/m3,2020-02-06 08:56:53
  20mg/m3,  23mg/m3,2020-02-06 08:56:58
  21mg/m3,  24mg/m3,2020-02-06 08:57:03
  21mg/m3,  23mg/m3,2020-02-06 08:57:08
  22mg/m3,  25mg/m3,2020-02-06 08:57:13
  20mg/m3,  24mg/m3,2020-02-06 08:57:18
  20mg/m3,  22mg/m3,2020-02-06 08:57:23
  18mg/m3,  19mg/m3,2020-02-06 08:57:28
  16mg/m3,  17mg/m3,2020-02-06 08:57:33
  15mg/m3,  16mg/m3,2020-02-06 08:57:38
  15mg/m3,  18mg/m3,2020-02-06 08:57:43
  15mg/m3,  18mg/m3,2020-02-06 08:57:48
  15mg/m3,  17mg/m3,2020-02-06 08:57:53
  16mg/m3,  18mg/m3,2020-02-06 08:57:58
  18mg/m3,  20mg/m3,2020-02-06 08:58:03
  17mg/m3,  19mg/m3,2020-02-06 08:58:08
  17mg/m3,  18mg/m3,2020-02-06 08:58:13
  19mg/m3,  22mg/m3,2020-02-06 08:58:18
  19mg/m3,  21mg/m3,2020-02-06 08:58:23
  19mg/m3,  22mg/m3,2020-02-06 08:58:28
  19mg/m3,  21mg/m3,2020-02-06 08:58:33
  17mg/m3,  19mg/m3,2020-02-06 08:58:38
  20mg/m3,  25mg/m3,2020-02-06 08:58:43
  19mg/m3,  22mg/m3,2020-02-06 08:58:48
  20mg/m3,  21mg/m3,2020-02-06 08:58:53
  19mg/m3,  20mg/m3,2020-02-06 08:58:58
  23mg/m3,  25mg/m3,2020-02-06 08:59:03
  22mg/m3,  23mg/m3,2020-02-06 08:59:08
  16mg/m3,  17mg/m3,2020-02-06 08:59:13
  16mg/m3,  17mg/m3,2020-02-06 08:59:18
  15mg/m3,  16mg/m3,2020-02-06 08:59:23
  16mg/m3,  17mg/m3,2020-02-06 08:59:28
  18mg/m3,  19mg/m3,2020-02-06 08:59:33
  17mg/m3,  19mg/m3,2020-02-06 08:59:38
  17mg/m3,  20mg/m3,2020-02-06 08:59:43
  18mg/m3,  20mg/m3,2020-02-06 08:59:48
  18mg/m3,  19mg/m3,2020-02-06 08:59:53
  16mg/m3,  17mg/m3,2020-02-06 08:59:58
  18mg/m3,  19mg/m3,2020-02-06 09:00:03
  17mg/m3,  18mg/m3,2020-02-06 09:00:08
  17mg/m3,  18mg/m3,2020-02-06 09:00:13
  18mg/m3,  19mg/m3,2020-02-06 09:00:18
  17mg/m3,  18mg/m3,2020-02-06 09:00:23
  18mg/m3,  19mg/m3,2020-02-06 09:00:28
  17mg/m3,  18mg/m3,2020-02-06 09:00:33
  19mg/m3,  20mg/m3,2020-02-06 09:00:38
  17mg/m3,  18mg/m3,2020-02-06 09:00:43
  16mg/m3,  19mg/m3,2020-02-06 09:00:48
  16mg/m3,  19mg/m3,2020-02-06 09:00:53
  17mg/m3,  19mg/m3,2020-02-06 09:00:58
  16mg/m3,  18mg/m3,2020-02-06 09:01:03
  17mg/m3,  21mg/m3,2020-02-06 09:01:08
  19mg/m3,  20mg/m3,2020-02-06 09:01:13
  17mg/m3,  19mg/m3,2020-02-06 09:01:18
  17mg/m3,  21mg/m3,2020-02-06 09:01:23
  19mg/m3,  22mg/m3,2020-02-06 09:01:28
  18mg/m3,  22mg/m3,2020-02-06 09:01:33
  20mg/m3,  25mg/m3,2020-02-06 09:01:38
  18mg/m3,  23mg/m3,2020-02-06 09:01:43
  21mg/m3,  23mg/m3,2020-02-06 09:01:48
  20mg/m3,  21mg/m3,2020-02-06 09:01:53
  19mg/m3,  21mg/m3,2020-02-06 09:01:58
  18mg/m3,  21mg/m3,2020-02-06 09:02:03
  21mg/m3,  22mg/m3,2020-02-06 09:02:08
  21mg/m3,  22mg/m3,2020-02-06 09:02:13
  20mg/m3,  22mg/m3,2020-02-06 09:02:18
  22mg/m3,  23mg/m3,2020-02-06 09:02:23
  24mg/m3,  27mg/m3,2020-02-06 09:02:28
  22mg/m3,  25mg/m3,2020-02-06 09:02:33
  21mg/m3,  24mg/m3,2020-02-06 09:02:38
  19mg/m3,  22mg/m3,2020-02-06 09:02:43
  18mg/m3,  21mg/m3,2020-02-06 09:02:48
  18mg/m3,  20mg/m3,2020-02-06 09:02:53
  17mg/m3,  18mg/m3,2020-02-06 09:02:58
  18mg/m3,  19mg/m3,2020-02-06 09:03:03
  18mg/m3,  19mg/m3,2020-02-06 09:03:08
  17mg/m3,  18mg/m3,2020-02-06 09:03:13
  18mg/m3,  19mg/m3,2020-02-06 09:03:18
  20mg/m3,  23mg/m3,2020-02-06 09:03:23
  21mg/m3,  25mg/m3,2020-02-06 09:03:28
  21mg/m3,  24mg/m3,2020-02-06 09:03:33
  22mg/m3,  26mg/m3,2020-02-06 09:03:38
  21mg/m3,  23mg/m3,2020-02-06 09:03:43
  19mg/m3,  20mg/m3,2020-02-06 09:03:48
  18mg/m3,  19mg/m3,2020-02-06 09:03:53
  16mg/m3,  17mg/m3,2020-02-06 09:03:58
  15mg/m3,  16mg/m3,2020-02-06 09:04:03
  16mg/m3,  18mg/m3,2020-02-06 09:04:08
  17mg/m3,  20mg/m3,2020-02-06 09:04:13
  20mg/m3,  22mg/m3,2020-02-06 09:04:18
  24mg/m3,  27mg/m3,2020-02-06 09:04:23
  23mg/m3,  26mg/m3,2020-02-06 09:04:28
  20mg/m3,  21mg/m3,2020-02-06 09:04:33
  25mg/m3,  26mg/m3,2020-02-06 09:04:38
  28mg/m3,  29mg/m3,2020-02-06 09:04:43
  25mg/m3,  26mg/m3,2020-02-06 09:04:48
  25mg/m3,  27mg/m3,2020-02-06 09:04:53
  21mg/m3,  24mg/m3,2020-02-06 09:04:58
  21mg/m3,  23mg/m3,2020-02-06 09:05:03
  20mg/m3,  24mg/m3,2020-02-06 09:05:08
  18mg/m3,  21mg/m3,2020-02-06 09:05:13
  16mg/m3,  21mg/m3,2020-02-06 09:05:18
  15mg/m3,  21mg/m3,2020-02-06 09:05:23
  16mg/m3,  20mg/m3,2020-02-06 09:05:28
  22mg/m3,  24mg/m3,2020-02-06 09:05:33
  22mg/m3,  24mg/m3,2020-02-06 09:05:38
  22mg/m3,  23mg/m3,2020-02-06 09:05:43
  23mg/m3,  24mg/m3,2020-02-06 09:05:48
  21mg/m3,  23mg/m3,2020-02-06 09:05:53
  21mg/m3,  23mg/m3,2020-02-06 09:05:58
  19mg/m3,  21mg/m3,2020-02-06 09:06:03
  20mg/m3,  22mg/m3,2020-02-06 09:06:08
  19mg/m3,  21mg/m3,2020-02-06 09:06:13
  18mg/m3,  20mg/m3,2020-02-06 09:06:18
  17mg/m3,  19mg/m3,2020-02-06 09:06:23
  17mg/m3,  19mg/m3,2020-02-06 09:06:28
  15mg/m3,  16mg/m3,2020-02-06 09:06:33
  17mg/m3,  18mg/m3,2020-02-06 09:06:38
  19mg/m3,  20mg/m3,2020-02-06 09:06:43
  18mg/m3,  19mg/m3,2020-02-06 09:06:48
  17mg/m3,  18mg/m3,2020-02-06 09:06:53
  16mg/m3,  17mg/m3,2020-02-06 09:06:58
  17mg/m3,  18mg/m3,2020-02-06 09:07:03
  18mg/m3,  19mg/m3,2020-02-06 09:07:08
  18mg/m3,  19mg/m3,2020-02-06 09:07:13
  20mg/m3,  21mg/m3,2020-02-06 09:07:18
  20mg/m3,  21mg/m3,2020-02-06 09:07:23
  21mg/m3,  22mg/m3,2020-02-06 09:07:28
  20mg/m3,  21mg/m3,2020-02-06 09:07:33
  22mg/m3,  23mg/m3,2020-02-06 09:07:38
  24mg/m3,  26mg/m3,2020-02-06 09:07:43
  50mg/m3,  62mg/m3,2020-02-06 09:07:48
  48mg/m3,  58mg/m3,2020-02-06 09:07:53
  37mg/m3,  44mg/m3,2020-02-06 09:07:58
  27mg/m3,  30mg/m3,2020-02-06 09:08:03
  30mg/m3,  34mg/m3,2020-02-06 09:08:08
  32mg/m3,  33mg/m3,2020-02-06 09:08:13
  33mg/m3,  36mg/m3,2020-02-06 09:08:18
  32mg/m3,  35mg/m3,2020-02-06 09:08:23
  29mg/m3,  31mg/m3,2020-02-06 09:08:28
  31mg/m3,  37mg/m3,2020-02-06 09:08:33
  31mg/m3,  37mg/m3,2020-02-06 09:08:38
  29mg/m3,  36mg/m3,2020-02-06 09:08:43
  28mg/m3,  31mg/m3,2020-02-06 09:08:48
  26mg/m3,  27mg/m3,2020-02-06 09:08:53
  21mg/m3,  22mg/m3,2020-02-06 09:08:58
  18mg/m3,  19mg/m3,2020-02-06 09:09:03
  21mg/m3,  23mg/m3,2020-02-06 09:09:08
  23mg/m3,  25mg/m3,2020-02-06 09:09:13
  22mg/m3,  23mg/m3,2020-02-06 09:09:18
  20mg/m3,  24mg/m3,2020-02-06 09:09:23
  20mg/m3,  23mg/m3,2020-02-06 09:09:28
  18mg/m3,  22mg/m3,2020-02-06 09:09:33
  17mg/m3,  21mg/m3,2020-02-06 09:09:38
  19mg/m3,  23mg/m3,2020-02-06 09:09:43
  19mg/m3,  20mg/m3,2020-02-06 09:09:48
  24mg/m3,  25mg/m3,2020-02-06 09:09:53
  34mg/m3,  41mg/m3,2020-02-06 09:09:58
  34mg/m3,  41mg/m3,2020-02-06 09:10:03
  32mg/m3,  35mg/m3,2020-02-06 09:10:08
  27mg/m3,  30mg/m3,2020-02-06 09:10:13
  23mg/m3,  24mg/m3,2020-02-06 09:10:18
  21mg/m3,  22mg/m3,2020-02-06 09:10:23
  18mg/m3,  19mg/m3,2020-02-06 09:10:28
  18mg/m3,  19mg/m3,2020-02-06 09:10:33
  18mg/m3,  19mg/m3,2020-02-06 09:10:38
  19mg/m3,  20mg/m3,2020-02-06 09:10:44
  19mg/m3,  20mg/m3,2020-02-06 09:10:49
  20mg/m3,  21mg/m3,2020-02-06 09:10:54
  20mg/m3,  21mg/m3,2020-02-06 09:10:59
  20mg/m3,  22mg/m3,2020-02-06 09:11:04
  20mg/m3,  21mg/m3,2020-02-06 09:11:09
  24mg/m3,  26mg/m3,2020-02-06 09:11:14
  25mg/m3,  29mg/m3,2020-02-06 09:11:19
  22mg/m3,  25mg/m3,2020-02-06 09:11:24
  21mg/m3,  22mg/m3,2020-02-06 09:11:29
  20mg/m3,  21mg/m3,2020-02-06 09:11:34
  20mg/m3,  21mg/m3,2020-02-06 09:11:39
  21mg/m3,  22mg/m3,2020-02-06 09:11:44
  22mg/m3,  24mg/m3,2020-02-06 09:11:49
  21mg/m3,  24mg/m3,2020-02-06 09:11:54
  23mg/m3,  25mg/m3,2020-02-06 09:11:59
  23mg/m3,  26mg/m3,2020-02-06 09:12:04
  24mg/m3,  29mg/m3,2020-02-06 09:12:09
  24mg/m3,  30mg/m3,2020-02-06 09:12:14
  19mg/m3,  22mg/m3,2020-02-06 09:12:18
  18mg/m3,  23mg/m3,2020-02-06 09:12:23
  16mg/m3,  20mg/m3,2020-02-06 09:12:28
  16mg/m3,  20mg/m3,2020-02-06 09:12:33
  16mg/m3,  19mg/m3,2020-02-06 09:12:38
  17mg/m3,  21mg/m3,2020-02-06 09:12:43
  17mg/m3,  19mg/m3,2020-02-06 09:12:49
  21mg/m3,  24mg/m3,2020-02-06 09:12:54
  22mg/m3,  24mg/m3,2020-02-06 09:12:59
  23mg/m3,  25mg/m3,2020-02-06 09:13:04
  21mg/m3,  22mg/m3,2020-02-06 09:13:09
  21mg/m3,  23mg/m3,2020-02-06 09:13:14
  22mg/m3,  26mg/m3,2020-02-06 09:13:19
  21mg/m3,  26mg/m3,2020-02-06 09:13:24
  22mg/m3,  25mg/m3,2020-02-06 09:13:29
  23mg/m3,  24mg/m3,2020-02-06 09:13:34
  24mg/m3,  28mg/m3,2020-02-06 09:13:39
  24mg/m3,  27mg/m3,2020-02-06 09:13:44
  23mg/m3,  25mg/m3,2020-02-06 09:13:49
  20mg/m3,  22mg/m3,2020-02-06 09:13:54
  19mg/m3,  21mg/m3,2020-02-06 09:13:59
  17mg/m3,  18mg/m3,2020-02-06 09:14:04
  18mg/m3,  19mg/m3,2020-02-06 09:14:09
  19mg/m3,  21mg/m3,2020-02-06 09:14:14
  18mg/m3,  24mg/m3,2020-02-06 09:14:19
  19mg/m3,  27mg/m3,2020-02-06 09:14:24
  22mg/m3,  29mg/m3,2020-02-06 09:14:29
  21mg/m3,  28mg/m3,2020-02-06 09:14:34
  23mg/m3,  28mg/m3,2020-02-06 09:14:39
  22mg/m3,  24mg/m3,2020-02-06 09:14:44
  22mg/m3,  26mg/m3,2020-02-06 09:14:49
  21mg/m3,  24mg/m3,2020-02-06 09:14:54
  20mg/m3,  22mg/m3,2020-02-06 09:14:59
  20mg/m3,  23mg/m3,2020-02-06 09:15:04
  17mg/m3,  21mg/m3,2020-02-06 09:15:09
  17mg/m3,  21mg/m3,2020-02-06 09:15:14
  21mg/m3,  22mg/m3,2020-02-06 09:15:19
  24mg/m3,  25mg/m3,2020-02-06 09:15:24
  22mg/m3,  23mg/m3,2020-02-06 09:15:29
  21mg/m3,  22mg/m3,2020-02-06 09:15:34
  21mg/m3,  22mg/m3,2020-02-06 09:15:39
  19mg/m3,  20mg/m3,2020-02-06 09:15:44
  19mg/m3,  21mg/m3,2020-02-06 09:15:49
  20mg/m3,  24mg/m3,2020-02-06 09:15:54
  20mg/m3,  24mg/m3,2020-02-06 09:15:59
  21mg/m3,  25mg/m3,2020-02-06 09:16:04
  20mg/m3,  26mg/m3,2020-02-06 09:16:09
  19mg/m3,  24mg/m3,2020-02-06 09:16:14
  18mg/m3,  20mg/m3,2020-02-06 09:16:19
  19mg/m3,  21mg/m3,2020-02-06 09:16:24
  18mg/m3,  20mg/m3,2020-02-06 09:16:29
  18mg/m3,  21mg/m3,2020-02-06 09:16:34
  19mg/m3,  22mg/m3,2020-02-06 09:16:39
  20mg/m3,  23mg/m3,2020-02-06 09:16:44
  18mg/m3,  21mg/m3,2020-02-06 09:16:49
  18mg/m3,  20mg/m3,2020-02-06 09:16:54
  17mg/m3,  18mg/m3,2020-02-06 09:16:59
  14mg/m3,  15mg/m3,2020-02-06 09:17:04
  13mg/m3,  14mg/m3,2020-02-06 09:17:09
  14mg/m3,  15mg/m3,2020-02-06 09:17:14
  15mg/m3,  16mg/m3,2020-02-06 09:17:19
  14mg/m3,  15mg/m3,2020-02-06 09:17:24
  15mg/m3,  17mg/m3,2020-02-06 09:17:29
  16mg/m3,  18mg/m3,2020-02-06 09:17:34
  16mg/m3,  17mg/m3,2020-02-06 09:17:39
  16mg/m3,  18mg/m3,2020-02-06 09:17:44
  17mg/m3,  20mg/m3,2020-02-06 09:17:49
  22mg/m3,  25mg/m3,2020-02-06 09:17:54
  25mg/m3,  30mg/m3,2020-02-06 09:17:59
  24mg/m3,  26mg/m3,2020-02-06 09:18:04
  23mg/m3,  25mg/m3,2020-02-06 09:18:09
  21mg/m3,  24mg/m3,2020-02-06 09:18:14
  19mg/m3,  23mg/m3,2020-02-06 09:18:19
  16mg/m3,  20mg/m3,2020-02-06 09:18:24
  16mg/m3,  20mg/m3,2020-02-06 09:18:29
  18mg/m3,  21mg/m3,2020-02-06 09:18:34
  18mg/m3,  21mg/m3,2020-02-06 09:18:39
  18mg/m3,  19mg/m3,2020-02-06 09:18:44
  19mg/m3,  20mg/m3,2020-02-06 09:18:49
  20mg/m3,  21mg/m3,2020-02-06 09:18:54
  21mg/m3,  22mg/m3,2020-02-06 09:18:59
  22mg/m3,  23mg/m3,2020-02-06 09:19:04
  19mg/m3,  21mg/m3,2020-02-06 09:19:09
